source_id,source_file,canonical_ids,original_title,original_workflow,original_uncertainties,original_scope_status,original_evidence_level,original_source_url,exact_original_row_json
ADD-045,../marg/webapp-parity-map.csv,ERP-032;WORK-11,Books Vinculum connector equivalent,Review channel orders; map items/taxes; convert approved orders to sales invoices.,"Books-specific evidence; connector contracts, credentials and current platform coverage need validation.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/marg-books/e-commerce/184130/9/what-is-the-process-of-e---commerce-vinculum-in-marg-books,"{""concrete_user_workflow"": ""Review channel orders; map items/taxes; convert approved orders to sales invoices."", ""dependencies_uncertainties"": ""Books-specific evidence; connector contracts, credentials and current platform coverage need validation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-045"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Commerce order imports"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Books Vinculum connector equivalent"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/marg-books/e-commerce/184130/9/what-is-the-process-of-e---commerce-vinculum-in-marg-books""}"
ADD-046,../marg/webapp-parity-map.csv,TAX-01;TAX-03,GSTIN verification,Check GSTIN registration/status; inspect results and apply reviewed party changes.,"Current authorized verification service, taxpayer context and fees; local fixtures show examples only.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/marg-wallet/bulk-gstin-verification/183915/10/what-is-the-process-of-bulk-gstin-verification-through-marg-wallet,"{""concrete_user_workflow"": ""Check GSTIN registration/status; inspect results and apply reviewed party changes."", ""dependencies_uncertainties"": ""Current authorized verification service, taxpayer context and fees; local fixtures show examples only."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-046"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST setup"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""GSTIN verification"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/marg-wallet/bulk-gstin-verification/183915/10/what-is-the-process-of-bulk-gstin-verification-through-marg-wallet""}"
ADD-047,../marg/webapp-parity-map.csv,TAX-02,Place of supply and tax determination,Capture transaction context; preview applicable tax and reason; review exceptions.,"Effective-dated rules, exemptions and current legal validation; do not infer from GSTIN alone.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/vat/41988/1/crc32,"{""concrete_user_workflow"": ""Capture transaction context; preview applicable tax and reason; review exceptions."", ""dependencies_uncertainties"": ""Effective-dated rules, exemptions and current legal validation; do not infer from GSTIN alone."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-047"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST setup"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Place of supply and tax determination"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/vat/41988/1/crc32""}"
ADD-048,../marg/webapp-parity-map.csv,TAX-04;WORK-11,Single/bulk e-invoice lifecycle,Validate selected documents; submit authorized requests; inspect acknowledgements/rejections/cancellations.,"GSP/IRP access, credentials, applicability and time limits; local records must not invent genuine IRNs.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/e-invoicing/167209/1/trees,"{""concrete_user_workflow"": ""Validate selected documents; submit authorized requests; inspect acknowledgements/rejections/cancellations."", ""dependencies_uncertainties"": ""GSP/IRP access, credentials, applicability and time limits; local records must not invent genuine IRNs."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-048"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST e-invoices"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Single/bulk e-invoice lifecycle"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/e-invoicing/167209/1/trees""}"
ADD-049,../marg/webapp-parity-map.csv,TAX-05,E-way lifecycle and transport details,"Prepare transport/document details; track generation, permitted updates, cancellation and extensions.",Authorized integration and current rules; provider status and local draft remain distinct.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/e-way-bill,"{""concrete_user_workflow"": ""Prepare transport/document details; track generation, permitted updates, cancellation and extensions."", ""dependencies_uncertainties"": ""Authorized integration and current rules; provider status and local draft remain distinct."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-049"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST e-way bills"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""E-way lifecycle and transport details"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/e-way-bill""}"
ADD-050,../marg/webapp-parity-map.csv,TAX-13,GSTR-1 preparation and connected filing,Select GSTIN/period; review JSON; upload through authorized service; retain signatory/filing status.,OTP/signature and government acceptance are separate from upload; never infer filing from a local success flag.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/marg-wallet/gstr1-direct-filing/183917/10/how-to-upload-gstr1-directly-on-the-portal-through-marg-wallet,"{""concrete_user_workflow"": ""Select GSTIN/period; review JSON; upload through authorized service; retain signatory/filing status."", ""dependencies_uncertainties"": ""OTP/signature and government acceptance are separate from upload; never infer filing from a local success flag."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-050"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST outward returns"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""GSTR-1 preparation and connected filing"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/marg-wallet/gstr1-direct-filing/183917/10/how-to-upload-gstr1-directly-on-the-portal-through-marg-wallet""}"
ADD-051,../marg/webapp-parity-map.csv,TAX-07,GSTR-2B matching,"Import authorized portal data; review matched, mismatched and missing purchases; save resolutions.",Matching is separate from ITC eligibility; tolerances and amendment handling need reviewed examples.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/gstr-2a-reconciliation/179260/utils/common,"{""concrete_user_workflow"": ""Import authorized portal data; review matched, mismatched and missing purchases; save resolutions."", ""dependencies_uncertainties"": ""Matching is separate from ITC eligibility; tolerances and amendment handling need reviewed examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-051"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST purchase reconciliation"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""GSTR-2B matching"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/gstr-2a-reconciliation/179260/utils/common""}"
ADD-052,../marg/webapp-parity-map.csv,TAX-13,GSTR-3B preparation,Review period totals and supporting transactions; export or use authorized filing workflow.,Current filing/signing process needs verification; legacy guide is not a complete legal specification.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/gstr-3b/70197/1/what-is-the-process-of-gstr-3b-report-in-marg-erp-software,"{""concrete_user_workflow"": ""Review period totals and supporting transactions; export or use authorized filing workflow."", ""dependencies_uncertainties"": ""Current filing/signing process needs verification; legacy guide is not a complete legal specification."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-052"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST periodic liability"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""GSTR-3B preparation"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/gstr-3b/70197/1/what-is-the-process-of-gstr-3b-report-in-marg-erp-software""}"
ADD-053,../marg/webapp-parity-map.csv,TAX-13,Pre-filing error review,Find missing/duplicate/cancelled bills and tax errors; open affected document and record resolution.,"Current validation catalogue, severity and correction rules require accountant review.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/Question.aspx/17429/1/Internal-audit-mismatch-error-,"{""concrete_user_workflow"": ""Find missing/duplicate/cancelled bills and tax errors; open affected document and record resolution."", ""dependencies_uncertainties"": ""Current validation catalogue, severity and correction rules require accountant review."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-053"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST audit checks"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Pre-filing error review"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/Question.aspx/17429/1/Internal-audit-mismatch-error-""}"
ADD-054,../marg/webapp-parity-map.csv,TAX-15;TAX-18,Multiple GSTIN and annual-return services,Switch authorized GSTINs; prepare annual/periodic returns and full-year reconciliations.,"Advertised CA service breadth; exact supported returns, filing and shared-review functions need confirmation.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/gst_software.html,"{""concrete_user_workflow"": ""Switch authorized GSTINs; prepare annual/periodic returns and full-year reconciliations."", ""dependencies_uncertainties"": ""Advertised CA service breadth; exact supported returns, filing and shared-review functions need confirmation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-054"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST accountant workspace"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Multiple GSTIN and annual-return services"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/gst_software.html""}"
ADD-055,../marg/webapp-parity-map.csv,TAX-20,GST/MRP rate revisions,Import or enter revised effective-dated rates; review affected products and future billing.,Preserve historical transactions; current product-specific rules and rollback semantics need validation.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/marg-support.html,"{""concrete_user_workflow"": ""Import or enter revised effective-dated rates; review affected products and future billing."", ""dependencies_uncertainties"": ""Preserve historical transactions; current product-specific rules and rollback semantics need validation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-055"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST rate maintenance"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""GST/MRP rate revisions"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/marg-support.html""}"
ADD-056,../marg/webapp-parity-map.csv,TAX-09;TAX-13,IMS and modern GSTR-1A scope,Review applicable invoice actions/amendments and their consequences in a dedicated browser workspace.,"Marg operational parity is unverified; preserve requested scope for clarification, not claim demonstrated support.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://main.margcompusoft.com/m/what-is-an-invoice-management-system-and-how-marg-erp-keeps-you-gst-compliant/,"{""concrete_user_workflow"": ""Review applicable invoice actions/amendments and their consequences in a dedicated browser workspace."", ""dependencies_uncertainties"": ""Marg operational parity is unverified; preserve requested scope for clarification, not claim demonstrated support."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-056"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""GST invoice actions"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""IMS and modern GSTR-1A scope"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://main.margcompusoft.com/m/what-is-an-invoice-management-system-and-how-marg-erp-keeps-you-gst-compliant/""}"
ADD-057,../marg/webapp-parity-map.csv,ERP-031,Year close and opening balances,Review closing balances; carry stock/accounts/outstanding to a new period; reconcile differences.,Preserve prior-year evidence and permissions; no silent retroactive recalculation.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/profit-and-loss/57064/1/null,"{""concrete_user_workflow"": ""Review closing balances; carry stock/accounts/outstanding to a new period; reconcile differences."", ""dependencies_uncertainties"": ""Preserve prior-year evidence and permissions; no silent retroactive recalculation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-057"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Company administration"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Year close and opening balances"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/profit-and-loss/57064/1/null""}"
ADD-058,../marg/webapp-parity-map.csv,ERP-024;WORK-12,Period freeze and reopen,Restrict edits to approved periods; review authorized reopen requests and affected reports.,Specific Marg semantics require demonstration; approvals and audit must reflect reopened changes.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/changes-history,"{""concrete_user_workflow"": ""Restrict edits to approved periods; review authorized reopen requests and affected reports."", ""dependencies_uncertainties"": ""Specific Marg semantics require demonstration; approvals and audit must reflect reopened changes."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-058"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Control administration"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Period freeze and reopen"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/changes-history""}"
ADD-059,../marg/webapp-parity-map.csv,ERP-031,Cloud/Books access jobs,Access company records through the browser and review a complete migration/export package.,Preserve user jobs; do not recreate hosted desktop/native products; source local-cloud sync is constrained.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/marg-cloud/f-a-q/184484/12/marg-cloud-faq-s,"{""concrete_user_workflow"": ""Access company records through the browser and review a complete migration/export package."", ""dependencies_uncertainties"": ""Preserve user jobs; do not recreate hosted desktop/native products; source local-cloud sync is constrained."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-059"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Product access and migration"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Cloud/Books access jobs"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/marg-cloud/f-a-q/184484/12/marg-cloud-faq-s""}"
ADD-060,../marg/webapp-parity-map.csv,ERP-043,"Hallmark, insurance and article catalogue",Maintain article identification/hallmark references and catalogue; record associated insurance details.,Insurance service access and applicable hallmark requirements require external validation.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Maintain article identification/hallmark references and catalogue; record associated insurance details."", ""dependencies_uncertainties"": ""Insurance service access and applicable hallmark requirements require external validation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-060"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Jewellery records"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Hallmark, insurance and article catalogue"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-061,../marg/webapp-parity-map.csv,TAX-15;WORK-01;WORK-07;WORK-08;WORK-13,Multi-company and branch operations,Create/select legal companies and branches; maintain independent company books; inspect branch operations and consolidated management views.,"User-confirmed scope; distinguish company, branch, warehouse and GSTIN; intercompany transactions and consolidation rules require examples.",preserved_in_scope,explicit user instruction relayed 2026-09-24,"user instruction: multi-company, multiGSTIN, multi-branch; staff prepare and accountant/CA review","{""concrete_user_workflow"": ""Create/select legal companies and branches; maintain independent company books; inspect branch operations and consolidated management views."", ""dependencies_uncertainties"": ""User-confirmed scope; distinguish company, branch, warehouse and GSTIN; intercompany transactions and consolidation rules require examples."", ""evidence_level"": ""explicit user instruction relayed 2026-09-24"", ""feature_id"": ""ADD-061"", ""inventory_origin"": ""user_confirmed_scope"", ""proposed_browser_module"": ""Business organization"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Multi-company and branch operations"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""user instruction: multi-company, multiGSTIN, multi-branch; staff prepare and accountant/CA review""}"
ADD-062,../marg/webapp-parity-map.csv,TAX-01;TAX-15;WORK-07;WORK-08,Multiple GSTIN statutory workspaces,Assign applicable GST registrations to business locations; prepare/review each GSTIN return by period and retain its filing evidence.,User-confirmed scope; consolidated views never replace registration-specific statutory returns; intra/inter-registration stock and tax treatment require reviewed rules.,preserved_in_scope,explicit user instruction relayed 2026-09-24,"user instruction: multi-company, multiGSTIN, multi-branch; staff prepare and accountant/CA review","{""concrete_user_workflow"": ""Assign applicable GST registrations to business locations; prepare/review each GSTIN return by period and retain its filing evidence."", ""dependencies_uncertainties"": ""User-confirmed scope; consolidated views never replace registration-specific statutory returns; intra/inter-registration stock and tax treatment require reviewed rules."", ""evidence_level"": ""explicit user instruction relayed 2026-09-24"", ""feature_id"": ""ADD-062"", ""inventory_origin"": ""user_confirmed_scope"", ""proposed_browser_module"": ""GST registrations"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Multiple GSTIN statutory workspaces"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""user instruction: multi-company, multiGSTIN, multi-branch; staff prepare and accountant/CA review""}"
ADD-063,../marg/webapp-parity-map.csv,ERP-024;TAX-24;WORK-01;WORK-04;WORK-07;WORK-08;WORK-10;WORK-13,Staff preparation and accountant/CA review,"Staff prepare documents and period work; accountant/CA reviews evidence, requests corrections and records approval within permitted business scope.","User-confirmed scope; filing/signing authority remains separate; clarify preparer self-review, reassignment, exceptions and changes after approval.",preserved_in_scope,explicit user instruction relayed 2026-09-24,"user instruction: multi-company, multiGSTIN, multi-branch; staff prepare and accountant/CA review","{""concrete_user_workflow"": ""Staff prepare documents and period work; accountant/CA reviews evidence, requests corrections and records approval within permitted business scope."", ""dependencies_uncertainties"": ""User-confirmed scope; filing/signing authority remains separate; clarify preparer self-review, reassignment, exceptions and changes after approval."", ""evidence_level"": ""explicit user instruction relayed 2026-09-24"", ""feature_id"": ""ADD-063"", ""inventory_origin"": ""user_confirmed_scope"", ""proposed_browser_module"": ""Accountant review"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Staff preparation and accountant/CA review"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""user instruction: multi-company, multiGSTIN, multi-branch; staff prepare and accountant/CA review""}"
GST-01,../marg/gst-capability-map.csv,TAX-01;WORK-02;WORK-07;WORK-08,Registration and applicability,"Effective-dated registration/regime, filing frequency, turnover history, authorized signatory, declared locations and obligations. Explain why each return or document requirement applies.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-01"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Effective-dated registration/regime, filing frequency, turnover history, authorized signatory, declared locations and obligations. Explain why each return or document requirement applies."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Registration and applicability""}"
GST-02,../marg/gst-capability-map.csv,TAX-02,Tax masters and policies,"HSN/SAC/UQC, taxability, cess and valuation rules, place-of-supply decisions, bill-to/ship-to, exemptions and rate history. Record the basis and reviewer for exceptional classifications.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-02"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""HSN/SAC/UQC, taxability, cess and valuation rules, place-of-supply decisions, bill-to/ship-to, exemptions and rate history. Record the basis and reviewer for exceptional classifications."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Tax masters and policies""}"
GST-03,../marg/gst-capability-map.csv,TAX-03;WORK-10;WORK-11,Invoice assistant,"Line-level explanation, GSTIN checks with verification date, arithmetic/rounding review, duplicates, party status and tax-inclusive pricing. Preview corrections and preserve original evidence.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-03"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Line-level explanation, GSTIN checks with verification date, arithmetic/rounding review, duplicates, party status and tax-inclusive pricing. Preview corrections and preserve original evidence."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Invoice assistant""}"
GST-04,../marg/gst-capability-map.csv,TAX-04,E-invoice workbench,"Applicability, validation, registration, original acknowledgement/QR evidence, errors, cancellation eligibility and uncertain-response recovery. Link all attempts to one document.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-04"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Applicability, validation, registration, original acknowledgement/QR evidence, errors, cancellation eligibility and uncertain-response recovery. Link all attempts to one document."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""E-invoice workbench""}"
GST-05,../marg/gst-capability-map.csv,TAX-05,Transport compliance,"E-way applicability, transport/vehicle details, generation, updates, validity/extension checks, consolidation and dispatch readiness. Respect active rules rather than withdrawn announcements.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-05"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""E-way applicability, transport/vehicle details, generation, updates, validity/extension checks, consolidation and dispatch readiness. Respect active rules rather than withdrawn announcements."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Transport compliance""}"
GST-06,../marg/gst-capability-map.csv,TAX-06;WORK-05;WORK-09;WORK-10;WORK-11,Purchase evidence inbox,"PDF/photo/spreadsheet/manual capture, field provenance, party/item mapping, PO/receipt/service evidence, duplicate controls and quantity/rate/tax variances.",Detailed workflows: gst-inward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-inward-workflows.md,"{""capability_id"": ""GST-06"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""PDF/photo/spreadsheet/manual capture, field provenance, party/item mapping, PO/receipt/service evidence, duplicate controls and quantity/rate/tax variances."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-inward-workflows.md"", ""workspace"": ""Purchase evidence inbox""}"
GST-07,../marg/gst-capability-map.csv,TAX-07;WORK-10;WORK-11;WORK-12,Reconciliation,"Books versus 2B/IMS, sales versus IRP/GSTR-1, amendments, prior periods, credit notes and imported documents. Explain proposed matches and isolate unexplained differences.",Detailed workflows: gst-inward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-inward-workflows.md,"{""capability_id"": ""GST-07"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Books versus 2B/IMS, sales versus IRP/GSTR-1, amendments, prior periods, credit notes and imported documents. Explain proposed matches and isolate unexplained differences."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-inward-workflows.md"", ""workspace"": ""Reconciliation""}"
GST-08,../marg/gst-capability-map.csv,TAX-08;WORK-02;WORK-09,ITC review,Eligibility at line/amount level; evidence requirements; blocked/common/nonbusiness credit; receipt/payment conditions; claim history; reversals/reclaims; deadline exposure.,Detailed workflows: gst-inward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-inward-workflows.md,"{""capability_id"": ""GST-08"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Eligibility at line/amount level; evidence requirements; blocked/common/nonbusiness credit; receipt/payment conditions; claim history; reversals/reclaims; deadline exposure."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-inward-workflows.md"", ""workspace"": ""ITC review""}"
GST-09,../marg/gst-capability-map.csv,TAX-09,IMS decisions,"Allowed actions per record/period, consequence preview, no-action exposure, pending deadlines, remarks, actual reversal amounts and acknowledgement/recomputation checks.",Detailed workflows: gst-inward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-inward-workflows.md,"{""capability_id"": ""GST-09"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Allowed actions per record/period, consequence preview, no-action exposure, pending deadlines, remarks, actual reversal amounts and acknowledgement/recomputation checks."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-inward-workflows.md"", ""workspace"": ""IMS decisions""}"
